"No.","Time","Source","Destination","Protocol","Length","Info"
"602","42.067190","192.168.86.72","224.0.0.251","MDNS","1488","Standard query response 0x0000 TXT, cache flush PTR erin._companion-link._tcp.local TXT SRV, cache flush 0 0 49153 erin.local TXT, cache flush PTR 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local SRV, cache flush 0 0 49851 erin.local TXT, cache flush PTR erin._mediaremotetv._tcp.local SRV, cache flush 0 0 49154 erin.local TXT, cache flush PTR erin._airplay._tcp.local TXT, cache flush PTR C869CD808DBE@erin._raop._tcp.local OPT"
"603","42.069450","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","1508","Standard query response 0x0000 TXT, cache flush PTR erin._companion-link._tcp.local TXT SRV, cache flush 0 0 49153 erin.local TXT, cache flush PTR 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local SRV, cache flush 0 0 49851 erin.local TXT, cache flush PTR erin._mediaremotetv._tcp.local SRV, cache flush 0 0 49154 erin.local TXT, cache flush PTR erin._airplay._tcp.local TXT, cache flush PTR C869CD808DBE@erin._raop._tcp.local OPT"
"604","42.070104","192.168.86.72","224.0.0.251","MDNS","304","Standard query response 0x0000 SRV, cache flush 0 0 7000 erin.local SRV, cache flush 0 0 7000 erin.local TXT, cache flush PTR 70-35-60-63.1 erin._sleep-proxy._udp.local SRV, cache flush 0 0 50310 erin.local AAAA, cache flush fe80::14a4:bee9:1dad:1161 A, cache flush 192.168.86.72 OPT"
"605","42.070548","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","324","Standard query response 0x0000 SRV, cache flush 0 0 7000 erin.local SRV, cache flush 0 0 7000 erin.local TXT, cache flush PTR 70-35-60-63.1 erin._sleep-proxy._udp.local SRV, cache flush 0 0 50310 erin.local AAAA, cache flush fe80::14a4:bee9:1dad:1161 A, cache flush 192.168.86.72 OPT"
"606","42.466983","66.22.206.17","192.168.86.228","RTCP","94","Receiver Report   "
"607","42.473000","23.215.6.93","192.168.86.228","TLSv1.2","78","Application Data"
"608","42.473000","23.215.6.93","192.168.86.228","TCP","54","443  >  49945 [FIN, ACK] Seq=25 Ack=2 Win=501 Len=0"
"609","42.473072","192.168.86.228","23.215.6.93","TCP","54","49945  >  443 [ACK] Seq=2 Ack=26 Win=1021 Len=0"
"610","42.473297","192.168.86.228","23.215.6.93","TCP","54","49945  >  443 [FIN, ACK] Seq=2 Ack=26 Win=1021 Len=0"
"611","42.496330","23.215.6.93","192.168.86.228","TCP","54","443  >  49945 [ACK] Seq=26 Ack=3 Win=501 Len=0"
"612","42.579139","192.168.86.72","224.0.0.251","MDNS","1487","Standard query response 0x0000 TXT, cache flush PTR _companion-link._tcp.local PTR erin._companion-link._tcp.local TXT SRV, cache flush 0 0 49153 erin.local TXT, cache flush PTR _homekit._tcp.local PTR 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local SRV, cache flush 0 0 49851 erin.local TXT, cache flush PTR _mediaremotetv._tcp.local PTR erin._mediaremotetv._tcp.local SRV, cache flush 0 0 49154 erin.local TXT, cache flush PTR _airplay._tcp.local PTR erin._airplay._tcp.local PTR _raop._tcp.local PTR C869CD808DBE@erin._raop._tcp.local SRV, cache flush 0 0 7000 erin.local SRV, cache flush 0 0 7000 erin.local TXT, cache flush PTR _sleep-proxy._udp.local PTR 70-35-60-63.1 erin._sleep-proxy._udp.local OPT"
"613","42.581551","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","1507","Standard query response 0x0000 TXT, cache flush PTR _companion-link._tcp.local PTR erin._companion-link._tcp.local TXT SRV, cache flush 0 0 49153 erin.local TXT, cache flush PTR _homekit._tcp.local PTR 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local SRV, cache flush 0 0 49851 erin.local TXT, cache flush PTR _mediaremotetv._tcp.local PTR erin._mediaremotetv._tcp.local SRV, cache flush 0 0 49154 erin.local TXT, cache flush PTR _airplay._tcp.local PTR erin._airplay._tcp.local PTR _raop._tcp.local PTR C869CD808DBE@erin._raop._tcp.local SRV, cache flush 0 0 7000 erin.local SRV, cache flush 0 0 7000 erin.local TXT, cache flush PTR _sleep-proxy._udp.local PTR 70-35-60-63.1 erin._sleep-proxy._udp.local OPT"
"614","42.582240","192.168.86.72","224.0.0.251","MDNS","430","Standard query response 0x0000 TXT, cache flush SRV, cache flush 0 0 50310 erin.local AAAA, cache flush fe80::14a4:bee9:1dad:1161 A, cache flush 192.168.86.72 OPT"
"615","42.582915","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","450","Standard query response 0x0000 TXT, cache flush SRV, cache flush 0 0 50310 erin.local AAAA, cache flush fe80::14a4:bee9:1dad:1161 A, cache flush 192.168.86.72 OPT"
"616","42.984473","192.168.86.228","66.22.206.17","RTCP","102","Sender Report   "
"617","43.328248","108.177.122.94","192.168.86.228","TLSv1.2","127","Application Data"
"618","43.328458","192.168.86.228","108.177.122.94","TCP","54","49788  >  443 [FIN, ACK] Seq=2 Ack=74 Win=1024 Len=0"
"619","43.345052","108.177.122.94","192.168.86.228","TCP","54","443  >  49788 [FIN, ACK] Seq=74 Ack=3 Win=323 Len=0"
"620","43.345089","192.168.86.228","108.177.122.94","TCP","54","49788  >  443 [ACK] Seq=3 Ack=75 Win=1024 Len=0"
"621","43.382036","216.239.32.116","192.168.86.228","TLSv1.2","127","Application Data"
"622","43.382221","192.168.86.228","216.239.32.116","TCP","54","49908  >  443 [FIN, ACK] Seq=2 Ack=74 Win=1025 Len=0"
"623","43.395278","216.239.32.116","192.168.86.228","TLSv1.2","127","Application Data"
"624","43.395427","192.168.86.228","216.239.32.116","TCP","54","49909  >  443 [FIN, ACK] Seq=2 Ack=74 Win=1025 Len=0"
"625","43.398904","216.239.32.116","192.168.86.228","TCP","54","443  >  49908 [FIN, ACK] Seq=74 Ack=3 Win=301 Len=0"
"626","43.398929","192.168.86.228","216.239.32.116","TCP","54","49908  >  443 [ACK] Seq=3 Ack=75 Win=1025 Len=0"
"627","43.413975","216.239.32.116","192.168.86.228","TCP","54","443  >  49909 [FIN, ACK] Seq=74 Ack=3 Win=301 Len=0"
"628","43.413997","192.168.86.228","216.239.32.116","TCP","54","49909  >  443 [ACK] Seq=3 Ack=75 Win=1025 Len=0"
"629","43.466475","66.22.206.17","192.168.86.228","RTCP","94","Receiver Report   "
"630","43.602270","192.168.86.72","224.0.0.251","MDNS","870","Standard query response 0x0000 TXT TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 erin.local SRV, cache flush 0 0 7000 erin.local NSEC, cache flush erin._airplay._tcp.local NSEC, cache flush C869CD808DBE@erin._raop._tcp.local OPT"
"631","43.603544","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","890","Standard query response 0x0000 TXT TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 erin.local SRV, cache flush 0 0 7000 erin.local NSEC, cache flush erin._airplay._tcp.local NSEC, cache flush C869CD808DBE@erin._raop._tcp.local OPT"
"632","43.672149","172.217.161.35","192.168.86.228","TLSv1.2","127","Application Data"
"633","43.672372","192.168.86.228","172.217.161.35","TCP","54","49855  >  443 [FIN, ACK] Seq=2 Ack=74 Win=1024 Len=0"
"634","43.735508","162.159.136.234","192.168.86.228","TLSv1.2","109","Application Data"
"635","43.786626","192.168.86.228","162.159.136.234","TCP","54","64622  >  443 [ACK] Seq=109 Ack=1691 Win=1026 Len=0"
"636","43.807907","192.168.86.72","224.0.0.251","MDNS","1487","Standard query response 0x0000 TXT, cache flush PTR _companion-link._tcp.local PTR erin._companion-link._tcp.local TXT SRV, cache flush 0 0 49153 erin.local TXT, cache flush PTR _homekit._tcp.local PTR 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local SRV, cache flush 0 0 49851 erin.local TXT, cache flush PTR _mediaremotetv._tcp.local PTR erin._mediaremotetv._tcp.local SRV, cache flush 0 0 49154 erin.local TXT, cache flush PTR _airplay._tcp.local PTR erin._airplay._tcp.local PTR _raop._tcp.local PTR C869CD808DBE@erin._raop._tcp.local SRV, cache flush 0 0 7000 erin.local SRV, cache flush 0 0 7000 erin.local TXT, cache flush PTR _sleep-proxy._udp.local PTR 70-35-60-63.1 erin._sleep-proxy._udp.local OPT"
"637","43.809984","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","1507","Standard query response 0x0000 TXT, cache flush PTR _companion-link._tcp.local PTR erin._companion-link._tcp.local TXT SRV, cache flush 0 0 49153 erin.local TXT, cache flush PTR _homekit._tcp.local PTR 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local SRV, cache flush 0 0 49851 erin.local TXT, cache flush PTR _mediaremotetv._tcp.local PTR erin._mediaremotetv._tcp.local SRV, cache flush 0 0 49154 erin.local TXT, cache flush PTR _airplay._tcp.local PTR erin._airplay._tcp.local PTR _raop._tcp.local PTR C869CD808DBE@erin._raop._tcp.local SRV, cache flush 0 0 7000 erin.local SRV, cache flush 0 0 7000 erin.local TXT, cache flush PTR _sleep-proxy._udp.local PTR 70-35-60-63.1 erin._sleep-proxy._udp.local OPT"
"638","43.810801","192.168.86.72","224.0.0.251","MDNS","552","Standard query response 0x0000 TXT, cache flush PTR, cache flush erin.local PTR, cache flush erin.local SRV, cache flush 0 0 50310 erin.local AAAA, cache flush fe80::14a4:bee9:1dad:1161 A, cache flush 192.168.86.72 OPT"
"639","43.811656","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","572","Standard query response 0x0000 TXT, cache flush PTR, cache flush erin.local PTR, cache flush erin.local SRV, cache flush 0 0 50310 erin.local AAAA, cache flush fe80::14a4:bee9:1dad:1161 A, cache flush 192.168.86.72 OPT"
"640","43.826128","172.217.161.35","192.168.86.228","TCP","54","443  >  49855 [FIN, ACK] Seq=74 Ack=3 Win=312 Len=0"
"641","43.826163","192.168.86.228","172.217.161.35","TCP","54","49855  >  443 [ACK] Seq=3 Ack=75 Win=1024 Len=0"
"642","44.013534","162.159.136.234","192.168.86.228","TLSv1.2","241","Application Data"
"643","44.014588","162.159.136.234","192.168.86.228","TLSv1.2","138","Application Data"
"644","44.014615","192.168.86.228","162.159.136.234","TCP","54","64622  >  443 [ACK] Seq=109 Ack=1962 Win=1025 Len=0"
"645","44.215945","192.168.86.146","224.0.0.5","UDP","319","4242  >  4242 Len=277"
"646","44.466166","66.22.206.17","192.168.86.228","RTCP","94","Receiver Report   "
"647","44.524118","192.168.86.72","224.0.0.251","MDNS","870","Standard query response 0x0000 TXT TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 erin.local SRV, cache flush 0 0 7000 erin.local NSEC, cache flush erin._airplay._tcp.local NSEC, cache flush C869CD808DBE@erin._raop._tcp.local OPT"
"648","44.525440","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","890","Standard query response 0x0000 TXT TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 erin.local SRV, cache flush 0 0 7000 erin.local NSEC, cache flush erin._airplay._tcp.local NSEC, cache flush C869CD808DBE@erin._raop._tcp.local OPT"
"649","44.830383","192.168.86.72","224.0.0.251","MDNS","271","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR erin._companion-link._tcp.local PTR 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local PTR 70-35-60-63.1 erin._sleep-proxy._udp.local OPT"
"650","44.830912","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","291","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR erin._companion-link._tcp.local PTR 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local PTR 70-35-60-63.1 erin._sleep-proxy._udp.local OPT"
"651","44.941265","162.159.136.234","192.168.86.228","TLSv1.2","101","Application Data"
"652","44.984819","192.168.86.228","162.159.136.234","TCP","54","64622  >  443 [ACK] Seq=109 Ack=2009 Win=1025 Len=0"
"653","45.019397","162.159.136.234","192.168.86.228","TLSv1.2","107","Application Data"
"654","45.062376","192.168.86.228","162.159.136.234","TCP","54","64622  >  443 [ACK] Seq=109 Ack=2062 Win=1025 Len=0"
"655","45.467704","66.22.206.17","192.168.86.228","RTCP","94","Receiver Report   Unknown   "
"656","45.650429","192.168.86.72","224.0.0.251","MDNS","870","Standard query response 0x0000 TXT TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 erin.local SRV, cache flush 0 0 7000 erin.local NSEC, cache flush erin._airplay._tcp.local NSEC, cache flush C869CD808DBE@erin._raop._tcp.local OPT"
"657","45.651660","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","890","Standard query response 0x0000 TXT TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 erin.local SRV, cache flush 0 0 7000 erin.local NSEC, cache flush erin._airplay._tcp.local NSEC, cache flush C869CD808DBE@erin._raop._tcp.local OPT"
"658","45.700999","192.168.86.228","52.20.10.88","TLSv1.2","90","Application Data"
"659","45.719229","52.20.10.88","192.168.86.228","TCP","54","443  >  65443 [ACK] Seq=1 Ack=73 Win=320 Len=0"
"660","45.854622","192.168.86.72","224.0.0.251","MDNS","382","Standard query response 0x0000 PTR erin._companion-link._tcp.local TXT PTR 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local PTR erin._mediaremotetv._tcp.local PTR erin._airplay._tcp.local PTR C869CD808DBE@erin._raop._tcp.local PTR 70-35-60-63.1 erin._sleep-proxy._udp.local OPT"
"661","45.855098","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","402","Standard query response 0x0000 PTR erin._companion-link._tcp.local TXT PTR 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local PTR erin._mediaremotetv._tcp.local PTR erin._airplay._tcp.local PTR C869CD808DBE@erin._raop._tcp.local PTR 70-35-60-63.1 erin._sleep-proxy._udp.local OPT"
"662","46.059257","Apple_80:8d:bc","Broadcast","ARP","42","ARP Announcement for 192.168.86.72"
"663","46.077820","192.168.86.228","66.22.206.17","UDP","50","58999  >  50022 Len=8"
"664","46.092615","66.22.206.17","192.168.86.228","UDP","50","50022  >  58999 Len=8"
"665","46.466768","66.22.206.17","192.168.86.228","RTCP","94","Receiver Report   "
"666","47.193353","192.168.86.228","130.211.16.53","TCP","55","[TCP Keep-Alive] 49835  >  443 [ACK] Seq=1 Ack=1 Win=1021 Len=1"
"667","47.207960","130.211.16.53","192.168.86.228","TCP","66","[TCP Keep-Alive ACK] 443  >  49835 [ACK] Seq=1 Ack=2 Win=301 Len=0 SLE=1 SRE=2"
"668","47.466501","66.22.206.17","192.168.86.228","RTCP","94","Receiver Report   "
"669","47.697274","fe80::14a4:bee9:1dad:1161","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"670","47.697635","192.168.86.72","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.251 for any sources"
"671","47.698185","192.168.86.72","224.0.0.251","MDNS","251","Standard query response 0x0000 PTR, cache flush erin.local PTR, cache flush erin.local NSEC, cache flush 1.6.1.1.D.A.D.1.9.E.E.B.4.A.4.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 72.86.168.192.in-addr.arpa OPT"
"672","47.698763","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","271","Standard query response 0x0000 PTR, cache flush erin.local PTR, cache flush erin.local NSEC, cache flush 1.6.1.1.D.A.D.1.9.E.E.B.4.A.4.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 72.86.168.192.in-addr.arpa OPT"
"673","47.799680","192.168.86.72","224.0.0.251","MDNS","211","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question TXT 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question OPT"
"674","47.800477","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","231","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question TXT 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question OPT"
"675","47.883830","192.168.86.228","66.22.206.17","RTCP","102","Sender Report   Receiver Report   [Malformed Packet]"
"676","47.907861","192.168.86.228","185.199.110.154","TCP","55","[TCP Keep-Alive] 49837  >  443 [ACK] Seq=1 Ack=1 Win=1025 Len=1"
"677","47.919945","185.199.110.154","192.168.86.228","TCP","66","[TCP Keep-Alive ACK] 443  >  49837 [ACK] Seq=1 Ack=2 Win=292 Len=0 SLE=1 SRE=2"
"678","48.209781","192.168.86.72","224.0.0.251","MDNS","466","Standard query 0x0000 ANY erin._companion-link._tcp.local, ""QU"" question ANY 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local, ""QU"" question ANY erin._mediaremotetv._tcp.local, ""QU"" question ANY erin._airplay._tcp.local, ""QU"" question ANY C869CD808DBE@erin._raop._tcp.local, ""QU"" question ANY 70-35-60-63.1 erin._sleep-proxy._udp.local, ""QU"" question ANY erin.local, ""QU"" question SRV 0 0 49153 erin.local SRV 0 0 49851 erin.local SRV 0 0 49154 erin.local SRV 0 0 7000 erin.local SRV 0 0 7000 erin.local SRV 0 0 50310 erin.local AAAA fe80::14a4:bee9:1dad:1161 A 192.168.86.72 OPT"
"679","48.210535","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","486","Standard query 0x0000 ANY erin._companion-link._tcp.local, ""QU"" question ANY 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local, ""QU"" question ANY erin._mediaremotetv._tcp.local, ""QU"" question ANY erin._airplay._tcp.local, ""QU"" question ANY C869CD808DBE@erin._raop._tcp.local, ""QU"" question ANY 70-35-60-63.1 erin._sleep-proxy._udp.local, ""QU"" question ANY erin.local, ""QU"" question SRV 0 0 49153 erin.local SRV 0 0 49851 erin.local SRV 0 0 49154 erin.local SRV 0 0 7000 erin.local SRV 0 0 7000 erin.local SRV 0 0 50310 erin.local AAAA fe80::14a4:bee9:1dad:1161 A 192.168.86.72 OPT"
"680","48.414067","192.168.86.72","224.0.0.251","MDNS","136","Standard query response 0x0000 TXT OPT"
"681","48.414582","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","156","Standard query response 0x0000 TXT OPT"
"682","48.467812","66.22.206.17","192.168.86.228","RTCP","94","Receiver Report   "
"683","48.516966","192.168.86.72","224.0.0.251","MDNS","466","Standard query 0x0000 ANY erin._companion-link._tcp.local, ""QM"" question ANY 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local, ""QM"" question ANY erin._mediaremotetv._tcp.local, ""QM"" question ANY erin._airplay._tcp.local, ""QM"" question ANY C869CD808DBE@erin._raop._tcp.local, ""QM"" question ANY 70-35-60-63.1 erin._sleep-proxy._udp.local, ""QM"" question ANY erin.local, ""QM"" question SRV 0 0 49153 erin.local SRV 0 0 49851 erin.local SRV 0 0 49154 erin.local SRV 0 0 7000 erin.local SRV 0 0 7000 erin.local SRV 0 0 50310 erin.local AAAA fe80::14a4:bee9:1dad:1161 A 192.168.86.72 OPT"
"684","48.517710","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","486","Standard query 0x0000 ANY erin._companion-link._tcp.local, ""QM"" question ANY 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local, ""QM"" question ANY erin._mediaremotetv._tcp.local, ""QM"" question ANY erin._airplay._tcp.local, ""QM"" question ANY C869CD808DBE@erin._raop._tcp.local, ""QM"" question ANY 70-35-60-63.1 erin._sleep-proxy._udp.local, ""QM"" question ANY erin.local, ""QM"" question SRV 0 0 49153 erin.local SRV 0 0 49851 erin.local SRV 0 0 49154 erin.local SRV 0 0 7000 erin.local SRV 0 0 7000 erin.local SRV 0 0 50310 erin.local AAAA fe80::14a4:bee9:1dad:1161 A 192.168.86.72 OPT"
"685","48.758217","172.217.215.95","192.168.86.228","TLSv1.2","252","Application Data"
"686","48.758410","192.168.86.228","172.217.215.95","TLSv1.2","89","Application Data"
"687","48.758476","192.168.86.228","172.217.215.95","TLSv1.2","89","Application Data"
"688","48.773651","172.217.215.95","192.168.86.228","TCP","54","443  >  49763 [ACK] Seq=1793 Ack=634 Win=489 Len=0"
"689","48.824371","192.168.86.72","224.0.0.251","MDNS","466","Standard query 0x0000 ANY erin._companion-link._tcp.local, ""QM"" question ANY 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local, ""QM"" question ANY erin._mediaremotetv._tcp.local, ""QM"" question ANY erin._airplay._tcp.local, ""QM"" question ANY C869CD808DBE@erin._raop._tcp.local, ""QM"" question ANY 70-35-60-63.1 erin._sleep-proxy._udp.local, ""QM"" question ANY erin.local, ""QM"" question SRV 0 0 49153 erin.local SRV 0 0 49851 erin.local SRV 0 0 49154 erin.local SRV 0 0 7000 erin.local SRV 0 0 7000 erin.local SRV 0 0 50310 erin.local AAAA fe80::14a4:bee9:1dad:1161 A 192.168.86.72 OPT"
